rm_id,interval_days,year,month,day,num_orders_last_year,total_weight_orders_last_year
383,98,2025,4,9,0,0.0
383,99,2025,4,10,0,0.0
383,100,2025,4,11,0,0.0
383,101,2025,4,12,0,0.0
383,102,2025,4,13,0,0.0
383,103,2025,4,14,0,0.0
383,104,2025,4,15,0,0.0
383,105,2025,4,16,0,0.0
383,106,2025,4,17,0,0.0
383,107,2025,4,18,0,0.0
383,108,2025,4,19,0,0.0
383,109,2025,4,20,0,0.0
383,110,2025,4,21,0,0.0
383,111,2025,4,22,0,0.0
383,112,2025,4,23,0,0.0
383,113,2025,4,24,0,0.0
383,114,2025,4,25,0,0.0
383,115,2025,4,26,0,0.0
383,116,2025,4,27,0,0.0
383,117,2025,4,28,0,0.0
383,118,2025,4,29,0,0.0
383,119,2025,4,30,0,0.0
383,120,2025,5,1,0,0.0
383,121,2025,5,2,0,0.0
383,122,2025,5,3,0,0.0
383,123,2025,5,4,0,0.0
383,124,2025,5,5,0,0.0
383,125,2025,5,6,0,0.0
383,126,2025,5,7,0,0.0
383,127,2025,5,8,0,0.0
383,128,2025,5,9,0,0.0
383,129,2025,5,10,0,0.0
383,130,2025,5,11,0,0.0
383,131,2025,5,12,0,0.0
383,132,2025,5,13,0,0.0
383,133,2025,5,14,0,0.0
383,134,2025,5,15,0,0.0
383,135,2025,5,16,0,0.0
383,136,2025,5,17,0,0.0
383,137,2025,5,18,0,0.0
383,138,2025,5,19,0,0.0
383,139,2025,5,20,0,0.0
383,140,2025,5,21,0,0.0
383,141,2025,5,22,0,0.0
383,142,2025,5,23,0,0.0
383,143,2025,5,24,0,0.0
383,144,2025,5,25,0,0.0
383,145,2025,5,26,0,0.0
383,146,2025,5,27,0,0.0
383,147,2025,5,28,0,0.0
383,148,2025,5,29,0,0.0
383,149,2025,5,30,0,0.0
383,150,2025,5,31,0,0.0
360,1,2025,1,2,0,0.0
360,2,2025,1,3,0,0.0
360,3,2025,1,4,0,0.0
360,4,2025,1,5,0,0.0
360,5,2025,1,6,0,0.0
360,6,2025,1,7,0,0.0
360,7,2025,1,8,0,0.0
360,8,2025,1,9,0,0.0
360,9,2025,1,10,0,0.0
360,10,2025,1,11,0,0.0
360,11,2025,1,12,0,0.0
360,12,2025,1,13,0,0.0
360,13,2025,1,14,0,0.0
360,14,2025,1,15,0,0.0
360,15,2025,1,16,0,0.0
360,16,2025,1,17,0,0.0
360,17,2025,1,18,0,0.0
360,18,2025,1,19,0,0.0
360,19,2025,1,20,0,0.0
360,20,2025,1,21,0,0.0
360,21,2025,1,22,0,0.0
360,22,2025,1,23,0,0.0
360,23,2025,1,24,0,0.0
360,24,2025,1,25,0,0.0
360,25,2025,1,26,0,0.0
360,26,2025,1,27,0,0.0
360,27,2025,1,28,0,0.0
360,28,2025,1,29,0,0.0
360,29,2025,1,30,0,0.0
360,30,2025,1,31,0,0.0
360,31,2025,2,1,0,0.0
360,32,2025,2,2,0,0.0
360,33,2025,2,3,0,0.0
360,34,2025,2,4,0,0.0
360,35,2025,2,5,0,0.0
360,36,2025,2,6,0,0.0
360,37,2025,2,7,0,0.0
360,38,2025,2,8,0,0.0
360,39,2025,2,9,0,0.0
360,40,2025,2,10,0,0.0
360,41,2025,2,11,0,0.0
360,42,2025,2,12,0,0.0
360,43,2025,2,13,0,0.0
360,44,2025,2,14,0,0.0
360,45,2025,2,15,0,0.0
360,46,2025,2,16,0,0.0
360,47,2025,2,17,0,0.0
360,48,2025,2,18,0,0.0
360,49,2025,2,19,0,0.0
360,50,2025,2,20,0,0.0
360,51,2025,2,21,0,0.0
360,52,2025,2,22,0,0.0
360,53,2025,2,23,0,0.0
360,54,2025,2,24,0,0.0
360,55,2025,2,25,0,0.0
360,56,2025,2,26,0,0.0
360,57,2025,2,27,0,0.0
360,58,2025,2,28,0,0.0
360,59,2025,3,1,0,0.0
360,60,2025,3,2,0,0.0
360,61,2025,3,3,0,0.0
360,62,2025,3,4,0,0.0
360,63,2025,3,5,0,0.0
360,64,2025,3,6,0,0.0
360,65,2025,3,7,0,0.0
360,66,2025,3,8,0,0.0
360,67,2025,3,9,0,0.0
360,68,2025,3,10,0,0.0
360,69,2025,3,11,0,0.0
360,70,2025,3,12,0,0.0
360,71,2025,3,13,0,0.0
360,72,2025,3,14,0,0.0
360,73,2025,3,15,0,0.0
360,74,2025,3,16,0,0.0
360,75,2025,3,17,0,0.0
360,76,2025,3,18,0,0.0
360,77,2025,3,19,0,0.0
360,78,2025,3,20,0,0.0
360,79,2025,3,21,0,0.0
360,80,2025,3,22,0,0.0
360,81,2025,3,23,0,0.0
360,82,2025,3,24,0,0.0
360,83,2025,3,25,0,0.0
360,84,2025,3,26,0,0.0
360,85,2025,3,27,0,0.0
360,86,2025,3,28,0,0.0
360,87,2025,3,29,0,0.0
360,88,2025,3,30,0,0.0
360,89,2025,3,31,0,0.0
360,90,2025,4,1,0,0.0
360,91,2025,4,2,0,0.0
360,92,2025,4,3,0,0.0
360,93,2025,4,4,0,0.0
360,94,2025,4,5,0,0.0
360,95,2025,4,6,0,0.0
360,96,2025,4,7,0,0.0
360,97,2025,4,8,0,0.0
360,98,2025,4,9,0,0.0
360,99,2025,4,10,0,0.0
360,100,2025,4,11,0,0.0
360,101,2025,4,12,0,0.0
360,102,2025,4,13,0,0.0
360,103,2025,4,14,0,0.0
360,104,2025,4,15,0,0.0
360,105,2025,4,16,0,0.0
360,106,2025,4,17,0,0.0
360,107,2025,4,18,0,0.0
360,108,2025,4,19,0,0.0
360,109,2025,4,20,0,0.0
360,110,2025,4,21,0,0.0
360,111,2025,4,22,0,0.0
360,112,2025,4,23,0,0.0
360,113,2025,4,24,0,0.0
360,114,2025,4,25,0,0.0
360,115,2025,4,26,0,0.0
360,116,2025,4,27,0,0.0
360,117,2025,4,28,0,0.0
360,118,2025,4,29,0,0.0
360,119,2025,4,30,0,0.0
360,120,2025,5,1,0,0.0
360,121,2025,5,2,0,0.0
360,122,2025,5,3,0,0.0
360,123,2025,5,4,0,0.0
360,124,2025,5,5,0,0.0
360,125,2025,5,6,0,0.0
360,126,2025,5,7,0,0.0
360,127,2025,5,8,0,0.0
360,128,2025,5,9,0,0.0
360,129,2025,5,10,0,0.0
360,130,2025,5,11,0,0.0
360,131,2025,5,12,0,0.0
360,132,2025,5,13,0,0.0
360,133,2025,5,14,0,0.0
360,134,2025,5,15,0,0.0
360,135,2025,5,16,0,0.0
360,136,2025,5,17,0,0.0
360,137,2025,5,18,0,0.0
360,138,2025,5,19,0,0.0
360,139,2025,5,20,0,0.0
360,140,2025,5,21,0,0.0
360,141,2025,5,22,0,0.0
360,142,2025,5,23,0,0.0
360,143,2025,5,24,0,0.0
360,144,2025,5,25,0,0.0
360,145,2025,5,26,0,0.0
360,146,2025,5,27,0,0.0
360,147,2025,5,28,0,0.0
360,148,2025,5,29,0,0.0
360,149,2025,5,30,0,0.0
360,150,2025,5,31,0,0.0
386,1,2025,1,2,0,0.0
386,2,2025,1,3,0,0.0
386,3,2025,1,4,0,0.0
386,4,2025,1,5,0,0.0
386,5,2025,1,6,0,0.0
386,6,2025,1,7,0,0.0
386,7,2025,1,8,0,0.0
386,8,2025,1,9,0,0.0
386,9,2025,1,10,0,0.0
386,10,2025,1,11,0,0.0
386,11,2025,1,12,0,0.0
386,12,2025,1,13,0,0.0
386,13,2025,1,14,0,0.0
386,14,2025,1,15,0,0.0
386,15,2025,1,16,0,0.0
386,16,2025,1,17,0,0.0
386,17,2025,1,18,0,0.0
386,18,2025,1,19,0,0.0
386,19,2025,1,20,0,0.0
386,20,2025,1,21,0,0.0
386,21,2025,1,22,0,0.0
386,22,2025,1,23,0,0.0
386,23,2025,1,24,0,0.0
386,24,2025,1,25,0,0.0
386,25,2025,1,26,0,0.0
386,26,2025,1,27,0,0.0
386,27,2025,1,28,0,0.0
386,28,2025,1,29,0,0.0
386,29,2025,1,30,0,0.0
386,30,2025,1,31,0,0.0
386,31,2025,2,1,0,0.0
386,32,2025,2,2,0,0.0
386,33,2025,2,3,0,0.0
386,34,2025,2,4,0,0.0
386,35,2025,2,5,0,0.0
386,36,2025,2,6,0,0.0
386,37,2025,2,7,0,0.0
386,38,2025,2,8,0,0.0
386,39,2025,2,9,0,0.0
386,40,2025,2,10,0,0.0
386,41,2025,2,11,0,0.0
386,42,2025,2,12,0,0.0
386,43,2025,2,13,0,0.0
386,44,2025,2,14,0,0.0
386,45,2025,2,15,0,0.0
386,46,2025,2,16,0,0.0
386,47,2025,2,17,0,0.0
386,48,2025,2,18,0,0.0
386,49,2025,2,19,0,0.0
386,50,2025,2,20,0,0.0
386,51,2025,2,21,0,0.0
386,52,2025,2,22,0,0.0
386,53,2025,2,23,0,0.0
386,54,2025,2,24,0,0.0
386,55,2025,2,25,0,0.0
386,56,2025,2,26,0,0.0
386,57,2025,2,27,0,0.0
386,58,2025,2,28,0,0.0
386,59,2025,3,1,0,0.0
386,60,2025,3,2,0,0.0
386,61,2025,3,3,0,0.0
386,62,2025,3,4,0,0.0
386,63,2025,3,5,0,0.0
386,64,2025,3,6,0,0.0
386,65,2025,3,7,0,0.0
386,66,2025,3,8,0,0.0
386,67,2025,3,9,0,0.0
386,68,2025,3,10,0,0.0
386,69,2025,3,11,0,0.0
386,70,2025,3,12,0,0.0
386,71,2025,3,13,0,0.0
386,72,2025,3,14,0,0.0
386,73,2025,3,15,0,0.0
386,74,2025,3,16,0,0.0
386,75,2025,3,17,0,0.0
386,76,2025,3,18,0,0.0
386,77,2025,3,19,0,0.0
386,78,2025,3,20,0,0.0
386,79,2025,3,21,0,0.0
386,80,2025,3,22,0,0.0
386,81,2025,3,23,0,0.0
386,82,2025,3,24,0,0.0
386,83,2025,3,25,0,0.0
386,84,2025,3,26,0,0.0
386,85,2025,3,27,0,0.0
386,86,2025,3,28,0,0.0
386,87,2025,3,29,0,0.0
386,88,2025,3,30,0,0.0
386,89,2025,3,31,0,0.0
386,90,2025,4,1,0,0.0
386,91,2025,4,2,0,0.0
386,92,2025,4,3,0,0.0
386,93,2025,4,4,0,0.0
386,94,2025,4,5,0,0.0
386,95,2025,4,6,0,0.0
386,96,2025,4,7,0,0.0
386,97,2025,4,8,0,0.0
386,98,2025,4,9,0,0.0
386,99,2025,4,10,0,0.0
386,100,2025,4,11,0,0.0
386,101,2025,4,12,0,0.0
386,102,2025,4,13,0,0.0
386,103,2025,4,14,0,0.0
386,104,2025,4,15,0,0.0
386,105,2025,4,16,0,0.0
386,106,2025,4,17,0,0.0
386,107,2025,4,18,0,0.0
386,108,2025,4,19,0,0.0
386,109,2025,4,20,0,0.0
386,110,2025,4,21,0,0.0
386,111,2025,4,22,0,0.0
386,112,2025,4,23,0,0.0
386,113,2025,4,24,0,0.0
386,114,2025,4,25,0,0.0
386,115,2025,4,26,0,0.0
386,116,2025,4,27,0,0.0
386,117,2025,4,28,0,0.0
386,118,2025,4,29,0,0.0
386,119,2025,4,30,0,0.0
386,120,2025,5,1,0,0.0
386,121,2025,5,2,0,0.0
386,122,2025,5,3,0,0.0
386,123,2025,5,4,0,0.0
386,124,2025,5,5,0,0.0
386,125,2025,5,6,0,0.0
386,126,2025,5,7,0,0.0
386,127,2025,5,8,0,0.0
386,128,2025,5,9,0,0.0
386,129,2025,5,10,0,0.0
386,130,2025,5,11,0,0.0
386,131,2025,5,12,0,0.0
386,132,2025,5,13,0,0.0
386,133,2025,5,14,0,0.0
386,134,2025,5,15,0,0.0
386,135,2025,5,16,0,0.0
386,136,2025,5,17,0,0.0
386,137,2025,5,18,0,0.0
386,138,2025,5,19,0,0.0
386,139,2025,5,20,0,0.0
386,140,2025,5,21,0,0.0
386,141,2025,5,22,0,0.0
386,142,2025,5,23,0,0.0
386,143,2025,5,24,0,0.0
386,144,2025,5,25,0,0.0
386,145,2025,5,26,0,0.0
386,146,2025,5,27,0,0.0
386,147,2025,5,28,0,0.0
386,148,2025,5,29,0,0.0
386,149,2025,5,30,0,0.0
386,150,2025,5,31,0,0.0
345,1,2025,1,2,0,0.0
345,2,2025,1,3,0,0.0
345,3,2025,1,4,0,0.0
345,4,2025,1,5,0,0.0
345,5,2025,1,6,0,0.0
345,6,2025,1,7,0,0.0
345,7,2025,1,8,0,0.0
345,8,2025,1,9,0,0.0
345,9,2025,1,10,0,0.0
345,10,2025,1,11,0,0.0
345,11,2025,1,12,0,0.0
345,12,2025,1,13,0,0.0
345,13,2025,1,14,0,0.0
345,14,2025,1,15,0,0.0
345,15,2025,1,16,0,0.0
345,16,2025,1,17,0,0.0
345,17,2025,1,18,0,0.0
345,18,2025,1,19,0,0.0
345,19,2025,1,20,0,0.0
345,20,2025,1,21,0,0.0
345,21,2025,1,22,0,0.0
345,22,2025,1,23,0,0.0
345,23,2025,1,24,0,0.0
345,24,2025,1,25,0,0.0
345,25,2025,1,26,0,0.0
345,26,2025,1,27,0,0.0
345,27,2025,1,28,0,0.0
345,28,2025,1,29,0,0.0
345,29,2025,1,30,0,0.0
345,30,2025,1,31,0,0.0
345,31,2025,2,1,0,0.0
345,32,2025,2,2,0,0.0
345,33,2025,2,3,0,0.0
345,34,2025,2,4,0,0.0
345,35,2025,2,5,0,0.0
345,36,2025,2,6,0,0.0
345,37,2025,2,7,0,0.0
345,38,2025,2,8,0,0.0
345,39,2025,2,9,0,0.0
345,40,2025,2,10,0,0.0
345,41,2025,2,11,0,0.0
345,42,2025,2,12,0,0.0
345,43,2025,2,13,0,0.0
345,44,2025,2,14,0,0.0
345,45,2025,2,15,0,0.0
345,46,2025,2,16,0,0.0
345,47,2025,2,17,0,0.0
345,48,2025,2,18,0,0.0
345,49,2025,2,19,0,0.0
345,50,2025,2,20,0,0.0
345,51,2025,2,21,0,0.0
345,52,2025,2,22,0,0.0
345,53,2025,2,23,0,0.0
345,54,2025,2,24,0,0.0
345,55,2025,2,25,0,0.0
345,56,2025,2,26,0,0.0
345,57,2025,2,27,0,0.0
345,58,2025,2,28,0,0.0
345,59,2025,3,1,0,0.0
345,60,2025,3,2,0,0.0
345,61,2025,3,3,0,0.0
345,62,2025,3,4,0,0.0
345,63,2025,3,5,0,0.0
345,64,2025,3,6,0,0.0
345,65,2025,3,7,0,0.0
345,66,2025,3,8,0,0.0
345,67,2025,3,9,0,0.0
345,68,2025,3,10,0,0.0
345,69,2025,3,11,0,0.0
345,70,2025,3,12,0,0.0
345,71,2025,3,13,0,0.0
345,72,2025,3,14,0,0.0
345,73,2025,3,15,0,0.0
345,74,2025,3,16,0,0.0
345,75,2025,3,17,0,0.0
345,76,2025,3,18,0,0.0
345,77,2025,3,19,0,0.0
345,78,2025,3,20,0,0.0
345,79,2025,3,21,0,0.0
345,80,2025,3,22,0,0.0
345,81,2025,3,23,0,0.0
345,82,2025,3,24,0,0.0
345,83,2025,3,25,0,0.0
345,84,2025,3,26,0,0.0
345,85,2025,3,27,0,0.0
345,86,2025,3,28,0,0.0
345,87,2025,3,29,0,0.0
345,88,2025,3,30,0,0.0
345,89,2025,3,31,0,0.0
345,90,2025,4,1,0,0.0
345,91,2025,4,2,0,0.0
345,92,2025,4,3,0,0.0
345,93,2025,4,4,0,0.0
345,94,2025,4,5,0,0.0
345,95,2025,4,6,0,0.0
345,96,2025,4,7,0,0.0
345,97,2025,4,8,0,0.0
345,98,2025,4,9,0,0.0
345,99,2025,4,10,0,0.0
345,100,2025,4,11,0,0.0
345,101,2025,4,12,0,0.0
345,102,2025,4,13,0,0.0
345,103,2025,4,14,0,0.0
345,104,2025,4,15,0,0.0
345,105,2025,4,16,0,0.0
345,106,2025,4,17,0,0.0
345,107,2025,4,18,0,0.0
345,108,2025,4,19,0,0.0
345,109,2025,4,20,0,0.0
345,110,2025,4,21,0,0.0
345,111,2025,4,22,0,0.0
345,112,2025,4,23,0,0.0
345,113,2025,4,24,0,0.0
345,114,2025,4,25,0,0.0
345,115,2025,4,26,0,0.0
345,116,2025,4,27,0,0.0
345,117,2025,4,28,0,0.0
345,118,2025,4,29,0,0.0
345,119,2025,4,30,0,0.0
345,120,2025,5,1,0,0.0
345,121,2025,5,2,0,0.0
345,122,2025,5,3,0,0.0
345,123,2025,5,4,0,0.0
345,124,2025,5,5,0,0.0
345,125,2025,5,6,0,0.0
345,126,2025,5,7,0,0.0
345,127,2025,5,8,0,0.0
345,128,2025,5,9,0,0.0
345,129,2025,5,10,0,0.0
345,130,2025,5,11,0,0.0
345,131,2025,5,12,0,0.0
345,132,2025,5,13,0,0.0
345,133,2025,5,14,0,0.0
345,134,2025,5,15,0,0.0
345,135,2025,5,16,0,0.0
345,136,2025,5,17,0,0.0
345,137,2025,5,18,0,0.0
345,138,2025,5,19,0,0.0
345,139,2025,5,20,0,0.0
345,140,2025,5,21,0,0.0
345,141,2025,5,22,0,0.0
345,142,2025,5,23,0,0.0
345,143,2025,5,24,0,0.0
345,144,2025,5,25,0,0.0
345,145,2025,5,26,0,0.0
345,146,2025,5,27,0,0.0
345,147,2025,5,28,0,0.0
345,148,2025,5,29,0,0.0
345,149,2025,5,30,0,0.0
345,150,2025,5,31,0,0.0
348,1,2025,1,2,0,0.0
348,2,2025,1,3,0,0.0
348,3,2025,1,4,0,0.0
348,4,2025,1,5,0,0.0
348,5,2025,1,6,0,0.0
348,6,2025,1,7,0,0.0
348,7,2025,1,8,0,0.0
348,8,2025,1,9,0,0.0
348,9,2025,1,10,0,0.0
348,10,2025,1,11,0,0.0
348,11,2025,1,12,0,0.0
348,12,2025,1,13,0,0.0
348,13,2025,1,14,0,0.0
348,14,2025,1,15,0,0.0
348,15,2025,1,16,0,0.0
348,16,2025,1,17,0,0.0
348,17,2025,1,18,0,0.0
348,18,2025,1,19,0,0.0
348,19,2025,1,20,0,0.0
348,20,2025,1,21,0,0.0
348,21,2025,1,22,0,0.0
348,22,2025,1,23,0,0.0
348,23,2025,1,24,0,0.0
348,24,2025,1,25,0,0.0
348,25,2025,1,26,0,0.0
348,26,2025,1,27,0,0.0
348,27,2025,1,28,0,0.0
348,28,2025,1,29,0,0.0
348,29,2025,1,30,0,0.0
348,30,2025,1,31,0,0.0
348,31,2025,2,1,0,0.0
348,32,2025,2,2,0,0.0
348,33,2025,2,3,0,0.0
348,34,2025,2,4,0,0.0
348,35,2025,2,5,0,0.0
348,36,2025,2,6,0,0.0
348,37,2025,2,7,0,0.0
348,38,2025,2,8,0,0.0
348,39,2025,2,9,0,0.0
348,40,2025,2,10,0,0.0
348,41,2025,2,11,0,0.0
348,42,2025,2,12,0,0.0
348,43,2025,2,13,0,0.0
348,44,2025,2,14,0,0.0
348,45,2025,2,15,0,0.0
348,46,2025,2,16,0,0.0
348,47,2025,2,17,0,0.0
348,48,2025,2,18,0,0.0
348,49,2025,2,19,0,0.0
348,50,2025,2,20,0,0.0
348,51,2025,2,21,0,0.0
348,52,2025,2,22,0,0.0
348,53,2025,2,23,0,0.0
348,54,2025,2,24,0,0.0
348,55,2025,2,25,0,0.0
348,56,2025,2,26,0,0.0
348,57,2025,2,27,0,0.0
348,58,2025,2,28,0,0.0
348,59,2025,3,1,0,0.0
348,60,2025,3,2,0,0.0
348,61,2025,3,3,0,0.0
348,62,2025,3,4,0,0.0
348,63,2025,3,5,0,0.0
348,64,2025,3,6,0,0.0
348,65,2025,3,7,0,0.0
348,66,2025,3,8,0,0.0
348,67,2025,3,9,0,0.0
348,68,2025,3,10,0,0.0
348,69,2025,3,11,0,0.0
348,70,2025,3,12,0,0.0
348,71,2025,3,13,0,0.0
348,72,2025,3,14,0,0.0
348,73,2025,3,15,0,0.0
348,74,2025,3,16,0,0.0
348,75,2025,3,17,0,0.0
348,76,2025,3,18,0,0.0
348,77,2025,3,19,0,0.0
348,78,2025,3,20,0,0.0
348,79,2025,3,21,0,0.0
348,80,2025,3,22,0,0.0
348,81,2025,3,23,0,0.0
348,82,2025,3,24,0,0.0
348,83,2025,3,25,0,0.0
348,84,2025,3,26,0,0.0
348,85,2025,3,27,0,0.0
348,86,2025,3,28,0,0.0
348,87,2025,3,29,0,0.0
348,88,2025,3,30,0,0.0
348,89,2025,3,31,0,0.0
348,90,2025,4,1,0,0.0
348,91,2025,4,2,0,0.0
348,92,2025,4,3,0,0.0
348,93,2025,4,4,0,0.0
348,94,2025,4,5,0,0.0
348,95,2025,4,6,0,0.0
348,96,2025,4,7,0,0.0
348,97,2025,4,8,0,0.0
348,98,2025,4,9,0,0.0
348,99,2025,4,10,0,0.0
348,100,2025,4,11,0,0.0
348,101,2025,4,12,0,0.0
348,102,2025,4,13,0,0.0
348,103,2025,4,14,0,0.0
348,104,2025,4,15,0,0.0
348,105,2025,4,16,0,0.0
348,106,2025,4,17,0,0.0
348,107,2025,4,18,0,0.0
348,108,2025,4,19,0,0.0
348,109,2025,4,20,0,0.0
348,110,2025,4,21,0,0.0
348,111,2025,4,22,0,0.0
348,112,2025,4,23,0,0.0
348,113,2025,4,24,0,0.0
348,114,2025,4,25,0,0.0
348,115,2025,4,26,0,0.0
348,116,2025,4,27,0,0.0
348,117,2025,4,28,0,0.0
348,118,2025,4,29,0,0.0
348,119,2025,4,30,0,0.0
348,120,2025,5,1,0,0.0
348,121,2025,5,2,0,0.0
348,122,2025,5,3,0,0.0
348,123,2025,5,4,0,0.0
348,124,2025,5,5,0,0.0
348,125,2025,5,6,0,0.0
348,126,2025,5,7,0,0.0
348,127,2025,5,8,0,0.0
348,128,2025,5,9,0,0.0
348,129,2025,5,10,0,0.0
348,130,2025,5,11,0,0.0
348,131,2025,5,12,0,0.0
348,132,2025,5,13,0,0.0
348,133,2025,5,14,0,0.0
348,134,2025,5,15,0,0.0
348,135,2025,5,16,0,0.0
348,136,2025,5,17,0,0.0
348,137,2025,5,18,0,0.0
348,138,2025,5,19,0,0.0
348,139,2025,5,20,0,0.0
348,140,2025,5,21,0,0.0
348,141,2025,5,22,0,0.0
348,142,2025,5,23,0,0.0
348,143,2025,5,24,0,0.0
348,144,2025,5,25,0,0.0
348,145,2025,5,26,0,0.0
348,146,2025,5,27,0,0.0
348,147,2025,5,28,0,0.0
348,148,2025,5,29,0,0.0
348,149,2025,5,30,0,0.0
348,150,2025,5,31,0,0.0
358,1,2025,1,2,0,0.0
358,2,2025,1,3,0,0.0
358,3,2025,1,4,0,0.0
358,4,2025,1,5,0,0.0
358,5,2025,1,6,0,0.0
358,6,2025,1,7,0,0.0
358,7,2025,1,8,0,0.0
358,8,2025,1,9,0,0.0
358,9,2025,1,10,0,0.0
358,10,2025,1,11,0,0.0
358,11,2025,1,12,0,0.0
358,12,2025,1,13,0,0.0
358,13,2025,1,14,0,0.0
358,14,2025,1,15,0,0.0
358,15,2025,1,16,0,0.0
358,16,2025,1,17,0,0.0
358,17,2025,1,18,0,0.0
358,18,2025,1,19,0,0.0
358,19,2025,1,20,0,0.0
358,20,2025,1,21,0,0.0
358,21,2025,1,22,0,0.0
358,22,2025,1,23,0,0.0
358,23,2025,1,24,0,0.0
358,24,2025,1,25,0,0.0
358,25,2025,1,26,0,0.0
358,26,2025,1,27,0,0.0
358,27,2025,1,28,0,0.0
358,28,2025,1,29,0,0.0
358,29,2025,1,30,0,0.0
358,30,2025,1,31,0,0.0
358,31,2025,2,1,0,0.0
358,32,2025,2,2,0,0.0
358,33,2025,2,3,0,0.0
358,34,2025,2,4,0,0.0
358,35,2025,2,5,0,0.0
358,36,2025,2,6,0,0.0
358,37,2025,2,7,0,0.0
358,38,2025,2,8,0,0.0
358,39,2025,2,9,0,0.0
358,40,2025,2,10,0,0.0
358,41,2025,2,11,0,0.0
358,42,2025,2,12,0,0.0
358,43,2025,2,13,0,0.0
358,44,2025,2,14,0,0.0
358,45,2025,2,15,0,0.0
358,46,2025,2,16,0,0.0
358,47,2025,2,17,0,0.0
358,48,2025,2,18,0,0.0
358,49,2025,2,19,0,0.0
358,50,2025,2,20,0,0.0
358,51,2025,2,21,0,0.0
358,52,2025,2,22,0,0.0
358,53,2025,2,23,0,0.0
358,54,2025,2,24,0,0.0
358,55,2025,2,25,0,0.0
358,56,2025,2,26,0,0.0
358,57,2025,2,27,0,0.0
358,58,2025,2,28,0,0.0
358,59,2025,3,1,0,0.0
358,60,2025,3,2,0,0.0
358,61,2025,3,3,0,0.0
358,62,2025,3,4,0,0.0
358,63,2025,3,5,0,0.0
358,64,2025,3,6,0,0.0
358,65,2025,3,7,0,0.0
358,66,2025,3,8,0,0.0
358,67,2025,3,9,0,0.0
358,68,2025,3,10,0,0.0
358,69,2025,3,11,0,0.0
358,70,2025,3,12,0,0.0
358,71,2025,3,13,0,0.0
358,72,2025,3,14,0,0.0
358,73,2025,3,15,0,0.0
358,74,2025,3,16,0,0.0
358,75,2025,3,17,0,0.0
358,76,2025,3,18,0,0.0
358,77,2025,3,19,0,0.0
358,78,2025,3,20,0,0.0
358,79,2025,3,21,0,0.0
358,80,2025,3,22,0,0.0
358,81,2025,3,23,0,0.0
358,82,2025,3,24,0,0.0
358,83,2025,3,25,0,0.0
358,84,2025,3,26,0,0.0
358,85,2025,3,27,0,0.0
358,86,2025,3,28,0,0.0
358,87,2025,3,29,0,0.0
358,88,2025,3,30,0,0.0
358,89,2025,3,31,0,0.0
358,90,2025,4,1,0,0.0
358,91,2025,4,2,0,0.0
358,92,2025,4,3,0,0.0
358,93,2025,4,4,0,0.0
358,94,2025,4,5,0,0.0
358,95,2025,4,6,0,0.0
358,96,2025,4,7,0,0.0
358,97,2025,4,8,0,0.0
358,98,2025,4,9,0,0.0
358,99,2025,4,10,0,0.0
358,100,2025,4,11,0,0.0
358,101,2025,4,12,0,0.0
358,102,2025,4,13,0,0.0
358,103,2025,4,14,0,0.0
358,104,2025,4,15,0,0.0
358,105,2025,4,16,0,0.0
358,106,2025,4,17,0,0.0
358,107,2025,4,18,0,0.0
358,108,2025,4,19,0,0.0
358,109,2025,4,20,0,0.0
358,110,2025,4,21,0,0.0
358,111,2025,4,22,0,0.0
358,112,2025,4,23,0,0.0
358,113,2025,4,24,0,0.0
358,114,2025,4,25,0,0.0
358,115,2025,4,26,0,0.0
358,116,2025,4,27,0,0.0
358,117,2025,4,28,0,0.0
358,118,2025,4,29,0,0.0
358,119,2025,4,30,0,0.0
358,120,2025,5,1,0,0.0
358,121,2025,5,2,0,0.0
358,122,2025,5,3,0,0.0
358,123,2025,5,4,0,0.0
358,124,2025,5,5,0,0.0
358,125,2025,5,6,0,0.0
358,126,2025,5,7,0,0.0
358,127,2025,5,8,0,0.0
358,128,2025,5,9,0,0.0
358,129,2025,5,10,0,0.0
358,130,2025,5,11,0,0.0
358,131,2025,5,12,0,0.0
358,132,2025,5,13,0,0.0
358,133,2025,5,14,0,0.0
358,134,2025,5,15,0,0.0
358,135,2025,5,16,0,0.0
358,136,2025,5,17,0,0.0
358,137,2025,5,18,0,0.0
358,138,2025,5,19,0,0.0
358,139,2025,5,20,0,0.0
358,140,2025,5,21,0,0.0
358,141,2025,5,22,0,0.0
358,142,2025,5,23,0,0.0
358,143,2025,5,24,0,0.0
358,144,2025,5,25,0,0.0
358,145,2025,5,26,0,0.0
358,146,2025,5,27,0,0.0
358,147,2025,5,28,0,0.0
358,148,2025,5,29,0,0.0
358,149,2025,5,30,0,0.0
358,150,2025,5,31,0,0.0
374,1,2025,1,2,0,0.0
374,2,2025,1,3,0,0.0
374,3,2025,1,4,0,0.0
374,4,2025,1,5,0,0.0
374,5,2025,1,6,0,0.0
374,6,2025,1,7,0,0.0
374,7,2025,1,8,0,0.0
374,8,2025,1,9,0,0.0
374,9,2025,1,10,0,0.0
374,10,2025,1,11,0,0.0
374,11,2025,1,12,0,0.0
374,12,2025,1,13,0,0.0
374,13,2025,1,14,0,0.0
374,14,2025,1,15,0,0.0
374,15,2025,1,16,0,0.0
374,16,2025,1,17,0,0.0
374,17,2025,1,18,0,0.0
374,18,2025,1,19,0,0.0
